"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M"
"310M400US14140","Bluefield, WV-VA Micro Area","59","59","23","37","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","23","37","0","27","0","27","0","27","0","27","36","45","0","27","0","27","0","27","0","27","0","27","0","27","0","27","15","26","0","27","0","27","21","38","0","27","0","27","0","27"
"310M400US14180","Blytheville, AR Micro Area","25","27","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","25","27","0","25","0","25","0","25","0","25","0","25","5","9","0","25","0","25","0","25","12","18","8","13","0","25","0","25","0","25"
"310M400US14220","Bogalusa, LA Micro Area","6","11","6","11","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","6","11","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US14260","Boise City, ID Metro Area","1412","265","592","173","9","16","7","12","49","23","26","30","0","28","75","90","129","169","4","8","232","170","12","18","49","54","0","28","0","28","0","28","820","247","0","28","62","59","63","56","0","28","130","130","77","98","63","95","195","135","64","55","46","53","37","62","66","57","17","30","0","28"
"310M400US14300","Bonham, TX Micro Area","13","17","8","16","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","8","16","0","28","0","28","0","28","0","28","0","28","5","8","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","5","8","0","28","0","28","0","28","0","28","0","28"
"310M400US14340","Boone, IA Micro Area","93","125","7","11","0","17","0","17","0","17","1","2","0","17","6","11","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","86","123","15","21","0","17","14","21","30","42","0","17","0","17","0","17","0","17","27","42","0","17","0","17","0","17","0","17","0","17"
"310M400US14380","Boone, NC Micro Area","78","68","37","46","0","29","0","29","0","29","14","25","0","29","0","29","0","29","0","29","23","38","0","29","0","29","0","29","0","29","0","29","41","47","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","31","42","10","17","0","29","0","29","0","29","0","29"
"310M400US14420","Borger, TX Micro Area","122","118","78","91","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","9","16","0","25","69","89","0","25","0","25","0","25","44","36","0","25","0","25","0","25","23","42","0","25","0","25","0","25","0","25","0","25","0","25","21","27","0","25","0","25","0","25"
"310M400US14460","Boston-Cambridge-Newton, MA-NH Metro Area","1476","298","770","200","19","21","55","41","69","63","30","31","35","33","43","38","45","50","68","92","116","78","258","105","22","29","10","16","0","27","0","27","706","217","58","63","33","31","119","110","8","13","11","13","104","53","60","50","87","75","23","28","128","91","30","28","20","31","0","27","25","39"
"310M400US14500","Boulder, CO Metro Area","185","81","132","65","0","28","0","28","0","28","0","28","51","63","0","28","0","28","0","28","29","40","36","38","16","15","0","28","0","28","0","28","53","40","0","28","0","28","0","28","0","28","18","21","0","28","0","28","0","28","8","14","0","28","8","16","16","26","0","28","3","6"
"310M400US14540","Bowling Green, KY Metro Area","358","25","168","37","0","27","35","24","24","35","0","27","0","27","12","24","24","28","17","19","0","27","9","21","47","23","0","27","0","27","0","27","190","51","23","22","7","12","35","24","0","27","0","27","17","20","70","19","0","27","11","18","0","27","27","16","0","27","0","27","0","27"
"310M400US14580","Bozeman, MT Micro Area","11","14","5","7","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","5","7","0","23","0","23","0","23","6","12","0","23","0","23","0","23","0","23","6","12","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US14620","Bradford, PA Micro Area","15","19","10","16","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","10","16","0","22","0","22","0","22","5","11","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","5","11","0","22","0","22","0","22","0","22"
"310M400US14660","Brainerd, MN Micro Area","13","13","9","12","0","20","2","3","2","3","2","3","0","20","0","20","0","20","0","20","3","4","0","20","0","20","0","20","0","20","0","20","4","4","0","20","0","20","0","20","0","20","0","20","2","4","0","20","0","20","0","20","0","20","0","20","2","2","0","20","0","20"
"310M400US14700","Branson, MO Micro Area","49","53","9","18","4","11","0","26","0","26","0","26","0","26","0","26","0","26","0","26","5","8","0","26","0","26","0","26","0","26","0","26","40","44","0","26","4","11","0","26","4","11","0","26","0","26","0","26","0","26","28","40","4","6","0","26","0","26","0","26","0","26"
"310M400US14720","Breckenridge, CO Micro Area","130","143","77","88","19","28","15","27","0","25","0","25","38","61","1","3","0","25","0","25","4","7","0","25","0","25","0","25","0","25","0","25","53","67","16","27","0","25","0","25","37","61","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US14740","Bremerton-Silverdale, WA Metro Area","2150","239","1143","137","60","59","81","36","78","36","58","30","5","10","158","38","104","47","82","32","118","54","136","56","132","68","109","60","17","25","5","10","1007","153","57","49","42","43","39","41","39","27","11","14","99","61","63","49","121","62","111","63","152","50","171","60","87","50","0","28","15","22"
"310M400US14780","Brenham, TX Micro Area","36","57","36","57","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","36","57","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US14820","Brevard, NC Micro Area","15","24","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","15","24","15","24","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US14860","Bridgeport-Stamford-Norwalk, CT Metro Area","487","159","270","124","27","41","0","29","10","15","28","46","0","29","64","74","14","24","0","29","10","19","57","73","60","46","0","29","0","29","0","29","217","101","32","53","0","29","30","32","0","29","0","29","17","29","13","20","43","48","46","35","23","29","0","29","13","20","0","29","0","29"
"310M400US13020","Bay City, MI Metro Area","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US13060","Bay City, TX Micro Area","53","55","38","42","0","28","0","28","0","28","10","16","0","28","0","28","0","28","4","7","24","39","0","28","0","28","0","28","0","28","0","28","15","24","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","15","24","0","28","0","28","0","28","0","28"
"310M400US13100","Beatrice, NE Micro Area","23","33","23","33","0","17","0","17","0","17","0","17","0","17","0","17","23","33","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"310M400US13140","Beaumont-Port Arthur, TX Metro Area","114","33","47","45","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","31","42","16","25","0","31","0","31","0","31","67","41","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","42","48","16","27","0","31","9","14","0","31","0","31"
"310M400US13180","Beaver Dam, WI Micro Area","25","31","25","31","0","20","19","29","0","20","0","20","0","20","6","10","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US13220","Beckley, WV Metro Area","28","34","10","19","0","27","0","27","0","27","0","27","0","27","10","19","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","18","28","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","18","28","0","27","0","27","0","27"
"310M400US13260","Bedford, IN Micro Area","17","28","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","17","28","0","24","0","24","0","24","0","24","0","24","0","24","0","24","17","28","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US13300","Beeville, TX Micro Area","4","7","4","7","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","4","7","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US13340","Bellefontaine, OH Micro Area","3","4","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","4","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","4","0","24","0","24","0","24"
"310M400US13380","Bellingham, WA Metro Area","619","80","330","49","19","15","20","23","26","19","2","3","10","13","108","80","5","7","0","28","59","48","57","47","21","24","3","7","0","28","0","28","289","55","4","7","11","18","14","18","10","10","24","24","36","30","23","24","12","14","62","44","52","47","33","30","0","28","0","28","8","19"
"310M400US13540","Bennington, VT Micro Area","15","24","5","8","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","5","8","0","20","0","20","10","17","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","4","11","0","20","0","20","6","10","0","20","0","20"
"310M400US13420","Bemidji, MN Micro Area","27","33","11","12","0","18","0","18","0","18","0","18","0","18","0","18","8","12","0","18","0","18","3","5","0","18","0","18","0","18","0","18","16","22","0","18","8","11","0","18","0","18","0","18","0","18","8","11","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"310M400US13460","Bend-Redmond, OR Metro Area","110","94","9","16","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","9","16","0","28","0","28","0","28","101","91","0","28","0","28","0","28","0","28","0","28","0","28","0","28","18","28","0","28","62","92","21","34","0","28","0","28","0","28"
"310M400US13500","Bennettsville, SC Micro Area","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US13620","Berlin, NH-VT Micro Area","27","35","27","35","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","27","35","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US13660","Big Rapids, MI Micro Area","7","9","7","9","0","21","0","21","0","21","2","4","0","21","0","21","0","21","0","21","0","21","5","8","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US13700","Big Spring, TX Micro Area","18","23","18","23","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","10","18","8","14","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US13720","Big Stone Gap, VA Micro Area","15","24","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","15","24","0","28","0","28","0","28","0","28","0","28","15","24","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US13740","Billings, MT Metro Area","211","40","127","61","16","18","0","23","0","23","16","17","0","23","0","23","59","94","0","23","36","34","0","23","0","23","0","23","0","23","0","23","84","72","16","17","0","23","32","35","0","23","0","23","0","23","0","23","20","33","16","17","0","23","0","23","0","23","0","23","0","23"
"310M400US13780","Binghamton, NY Metro Area","107","60","80","50","3","6","3","5","0","28","0","28","0","28","8","13","13","13","17","24","0","28","30","33","0","28","0","28","6","9","0","28","27","26","0","28","17","23","4","7","0","28","0","28","0","28","6","9","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US13820","Birmingham-Hoover, AL Metro Area","288","57","131","52","0","28","0","28","8","11","21","24","0","28","7","12","11","16","11","11","10","15","20","18","31","39","4","7","8","16","0","28","157","63","33","34","0","28","7","9","14","13","0","28","21","23","0","28","0","28","26","22","10","14","46","42","0","28","0","28","0","28"
"310M400US13900","Bismarck, ND Metro Area","51","71","47","72","0","22","0","22","0","22","0","22","0","22","28","43","0","22","19","31","0","22","0","22","0","22","0","22","0","22","0","22","4","4","0","22","0","22","0","22","0","22","0","22","0","22","0","22","2","2","0","22","0","22","0","22","2","3","0","22","0","22"
"310M400US13940","Blackfoot, ID Micro Area","2","4","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","2","4","0","25","0","25","0","25","0","25","0","25","2","4","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US13980","Blacksburg-Christiansburg-Radford, VA Metro Area","68","48","53","46","0","28","0","28","0","28","17","27","12","15","0","28","0","28","0","28","24","35","0","28","0","28","0","28","0","28","0","28","15","24","0","28","0","28","0","28","0","28","15","24","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US16020","Cape Girardeau, MO-IL Metro Area","46","40","40","39","16","26","0","27","0","27","0","27","0","27","3","5","0","27","0","27","21","31","0","27","0","27","0","27","0","27","0","27","6","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","6","10","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US16060","Carbondale-Marion, IL Metro Area","15","16","15","16","0","26","0","26","0","26","0","26","0","26","0","26","2","4","7","13","6","8","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26"
"310M400US16100","Carlsbad-Artesia, NM Micro Area","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US16140","Carroll, IA Micro Area","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"310M400US16180","Carson City, NV Metro Area","37","39","37","39","0","29","0","29","0","29","0","29","0","29","0","29","0","29","17","21","16","29","0","29","4","8","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29"
"310M400US16220","Casper, WY Metro Area","43","54","31","37","0","28","0","28","0","28","0","28","2","4","2","4","14","19","0","28","0","28","13","17","0","28","0","28","0","28","0","28","12","17","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","12","17","0","28","0","28","0","28","0","28"
"310M400US16260","Cedar City, UT Micro Area","27","35","19","32","0","24","0","24","0","24","0","24","0","24","2","4","0","24","0","24","0","24","17","32","0","24","0","24","0","24","0","24","8","13","0","24","0","24","0","24","0","24","0","24","8","13","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US16300","Cedar Rapids, IA Metro Area","288","30","174","75","0","22","104","94","14","21","0","22","6","11","15","19","0","22","0","22","26","27","9","19","0","22","0","22","0","22","0","22","114","74","0","22","23","31","22","31","23","32","0","22","0","22","0","22","28","44","16","23","0","22","2","4","0","22","0","22","0","22"
"310M400US16340","Cedartown, GA Micro Area","24","29","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","24","29","0","28","0","28","0","28","0","28","0","28","0","28","0","28","24","29","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US16380","Celina, OH Micro Area","179","8","114","12","0","24","14","10","7","11","6","12","42","30","0","24","0","24","0","24","38","16","7","11","0","24","0","24","0","24","0","24","65","10","0","24","0","24","28","20","6","12","0","24","0","24","0","24","0","24","21","15","7","11","0","24","3","6","0","24","0","24"
"310M400US16420","Central City, KY Micro Area","14","18","14","18","0","24","0","24","0","24","14","18","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US16460","Centralia, IL Micro Area","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US16500","Centralia, WA Micro Area","148","85","99","70","0","28","0","28","0","28","0","28","0","28","13","18","22","38","23","28","20","16","2","6","0","28","19","16","0","28","0","28","49","27","0","28","0","28","0","28","13","18","11","18","0","28","0","28","0","28","0","28","0","28","25","14","0","28","0","28","0","28"
"310M400US16540","Chambersburg-Waynesboro, PA Metro Area","16","24","16","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","16","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US16580","Champaign-Urbana, IL Metro Area","138","134","110","124","0","26","0","26","0","26","0","26","0","26","74","118","12","19","5","9","0","26","12","19","0","26","7","10","0","26","0","26","28","45","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","28","45","0","26","0","26"
"310M400US16620","Charleston, WV Metro Area","22","32","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","22","32","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","22","32","0","27","0","27","0","27"
"310M400US16660","Charleston-Mattoon, IL Micro Area","111","98","80","96","0","26","0","26","0","26","0","26","0","26","38","51","34","44","0","26","0","26","8","13","0","26","0","26","0","26","0","26","31","25","3","6","0","26","0","26","0","26","0","26","0","26","0","26","11","15","0","26","0","26","0","26","0","26","0","26","17","20"
"310M400US16700","Charleston-North Charleston, SC Metro Area","498","137","203","76","16","29","0","29","0","29","0","29","33","30","10","22","0","29","0","29","136","66","0","29","6","20","2","6","0","29","0","29","295","93","58","24","84","64","0","29","28","22","16","24","0","29","0","29","0","29","80","71","0","29","0","29","29","45","0","29","0","29"
"310M400US16740","Charlotte-Concord-Gastonia, NC-SC Metro Area","1256","285","530","161","72","84","37","27","57","35","0","27","0","27","76","51","11","19","21","23","44","43","48","30","107","105","49","42","8","12","0","27","726","195","153","68","0","27","54","57","21","22","0","27","72","59","75","68","25","30","150","80","96","52","70","49","10","17","0","27","0","27"
"310M400US16820","Charlottesville, VA Metro Area","83","49","53","52","12","20","0","28","0","28","0","28","0","28","0","28","30","48","0","28","11","19","0","28","0","28","0","28","0","28","0","28","30","37","0","28","0","28","0","28","0","28","0","28","7","10","0","28","0","28","0","28","0","28","0","28","0","28","23","36","0","28"
"310M400US16860","Chattanooga, TN-GA Metro Area","204","103","56","42","0","27","0","27","0","27","17","16","27","24","6","10","6","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","148","78","0","27","0","27","17","16","0","27","0","27","0","27","3","5","8","16","42","44","29","24","25","30","24","38","0","27","0","27"
"310M400US16940","Cheyenne, WY Metro Area","202","166","81","84","7","10","0","28","0","28","0","28","0","28","74","83","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","121","110","0","28","0","28","14","21","8","15","4","8","81","94","0","28","0","28","0","28","14","22","0","28","0","28","0","28","0","28"
"310M400US16980","Chicago-Naperville-Elgin, IL-IN-WI Metro Area","3557","464","1727","280","197","110","95","53","96","63","56","37","39","49","110","71","149","83","229","84","333","128","200","68","126","70","39","34","21","24","37","44","1830","295","82","51","117","48","110","45","63","46","184","127","119","60","49","44","273","126","332","104","258","115","134","63","84","49","14","16","11","18"
"310M400US15380","Buffalo-Cheektowaga-Niagara Falls, NY Metro Area","384","105","140","49","19","21","3","7","0","28","14","17","13","20","7","12","2","7","14","16","39","32","0","28","7","11","3","5","19","32","0","28","244","90","14","25","11","11","18","19","0","28","10","16","23","24","18","25","49","61","11","17","4","8","57","31","15","22","14","22","0","28"
"310M400US15420","Burley, ID Micro Area","46","38","26","29","0","25","0","25","0","25","0","25","0","25","0","25","26","29","0","25","0","25","0","25","0","25","0","25","0","25","0","25","20","23","0","25","0","25","0","25","0","25","7","12","0","25","0","25","0","25","0","25","0","25","9","17","0","25","0","25","4","7"
"310M400US15460","Burlington, IA-IL Micro Area","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US15500","Burlington, NC Metro Area","64","19","31","17","0","29","0","29","2","4","0","29","0","29","7","13","3","4","0","29","5","5","8","10","6","8","0","29","0","29","0","29","33","18","0","29","0","29","9","12","0","29","0","29","0","29","0","29","5","9","0","29","18","9","1","3","0","29","0","29","0","29"
"310M400US15540","Burlington-South Burlington, VT Metro Area","45","42","19","21","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","19","21","0","22","0","22","0","22","0","22","0","22","26","34","0","22","0","22","0","22","0","22","0","22","26","34","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"310M400US15580","Butte-Silver Bow, MT Micro Area","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US15620","Cadillac, MI Micro Area","8","7","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","8","7","0","21","0","21","0","21","0","21","0","21","0","21","0","21","6","6","0","21","2","2","0","21","0","21","0","21","0","21"
"310M400US15660","Calhoun, GA Micro Area","14","19","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","14","19","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","14","19","0","31","0","31"
"310M400US15680","California-Lexington Park, MD Metro Area","13","21","13","21","0","28","0","28","0","28","0","28","0","28","0","28","0","28","13","21","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
"310M400US15700","Cambridge, MD Micro Area","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US15740","Cambridge, OH Micro Area","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24"
"310M400US15780","Camden, AR Micro Area","10","14","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","10","14","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","10","14","0","22","0","22","0","22"
"310M400US15820","Campbellsville, KY Micro Area","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21"
"310M400US15860","Ca�on City, CO Micro Area","2","8","2","8","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","2","8","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25"
"310M400US15900","Canton, IL Micro Area","23","21","16","19","0","23","0","23","0","23","0","23","0","23","0","23","10","17","0","23","6","12","0","23","0","23","0","23","0","23","0","23","7","9","0","23","0","23","7","9","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23"
"310M400US15940","Canton-Massillon, OH Metro Area","66","73","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","66","73","0","27","0","27","18","28","0","27","0","27","0","27","0","27","0","27","25","39","13","22","10","16","0","27","0","27","0","27"
"310M400US15980","Cape Coral-Fort Myers, FL Metro Area","421","193","128","68","11","19","10","17","0","31","12","19","0","31","7","13","9","14","9","14","12","12","9","17","49","49","0","31","0","31","0","31","293","160","16","19","19","23","50","59","12","18","15","26","21","35","22","35","41","47","11","17","0","31","28","43","58","53","0","31","0","31"
"310M400US15020","Brookhaven, MS Micro Area","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27"
"310M400US15060","Brookings, OR Micro Area","20","44","20","44","0","22","0","22","0","22","0","22","0","22","0","22","20","44","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22"
"310M400US15100","Brookings, SD Micro Area","8","14","8","14","0","20","0","20","0","20","0","20","8","14","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20"
"310M400US15140","Brownsville, TN Micro Area","8","12","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","8","12","0","19","0","19","0","19","0","19","0","19","0","19","0","19","8","12","0","19","0","19","0","19","0","19","0","19","0","19"
"310M400US15180","Brownsville-Harlingen, TX Metro Area","72","58","72","58","0","31","0","31","22","31","12","19","0","31","0","31","9","17","0","31","9","15","0","31","0","31","13","21","7","11","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31","0","31"
"310M400US15220","Brownwood, TX Micro Area","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28"
